stocks,levels
PAYTM,"{""(510.05, '2022-05')"": 3, ""(844.7, '2022-08')"": 13, ""(438.35, '2022-11')"": 4, ""(738.7, '2023-02')"": 9, ""(998.3, '2023-10')"": 4, ""(318.05, '2024-02')"": 1, ""(310.0, '2024-05')"": 1}"
TATAINVEST,"{""(1024.9, '2020-02')"": 17, ""(591.0, '2020-03')"": 1, ""(1163.85, '2021-03')"": 10, ""(980.0, '2021-04')"": 2, ""(1733.9, '2021-10')"": 1, ""(1262.55, '2022-03')"": 6, ""(1588.95, '2022-05')"": 7, ""(1215.95, '2022-06')"": 1, ""(2883.4, '2022-09')"": 2, ""(1921.05, '2022-12')"": 2, ""(1730.0, '2023-03')"": 1, ""(9756.85, '2024-03')"": 1, ""(8074.25, '2024-08')"": 1, ""(5850.1, '2024-08')"": 3}"
GICRE,"{""(81.5, '2020-03')"": 1, ""(169.0, '2020-07')"": 8, ""(115.0, '2020-10')"": 16, ""(244.2, '2021-03')"": 6, ""(116.6, '2021-11')"": 19, ""(148.35, '2022-02')"": 24, ""(109.1, '2022-02')"": 2, ""(105.0, '2022-06')"": 2, ""(204.0, '2023-01')"": 23, ""(127.8, '2023-03')"": 11, ""(467.8, '2024-02')"": 1, ""(442.5, '2024-08')"": 1, ""(347.0, '2024-10')"": 9}"
MAHABANK,"{""(15.25, '2020-01')"": 3, ""(8.0, '2020-03')"": 2, ""(15.35, '2020-08')"": 4, ""(27.6, '2021-02')"": 4, ""(32.0, '2021-06')"": 8, ""(17.2, '2021-08')"": 7, ""(22.85, '2021-10')"": 10, ""(22.2, '2022-01')"": 4, ""(36.25, '2022-12')"": 5, ""(22.8, '2023-03')"": 5, ""(51.9, '2023-10')"": 5, ""(73.5, '2024-06')"": 1, ""(59.0, '2024-06')"": 8, ""(47.37, '2024-10')"": 11}"
CGPOWER,"{""(4.75, '2020-03')"": 1, ""(91.95, '2021-05')"": 5, ""(208.9, '2022-01')"": 2, ""(154.0, '2022-03')"": 8, ""(219.65, '2022-04')"": 3, ""(338.6, '2023-02')"": 6, ""(359.2, '2023-10')"": 1, ""(503.45, '2023-11')"": 3, ""(874.7, '2024-10')"": 1}"
COLPAL,"{""(1065.0, '2020-03')"": 1, ""(1565.8, '2020-04')"": 82, ""(1322.15, '2020-09')"": 8, ""(1676.0, '2021-01')"": 23, ""(1468.0, '2021-04')"": 50, ""(1823.4, '2021-07')"": 5, ""(1375.6, '2022-01')"": 23, ""(1672.0, '2022-05')"": 20, ""(1470.0, '2022-06')"": 48, ""(1695.95, '2022-09')"": 24, ""(1532.0, '2022-10')"": 52, ""(1669.95, '2022-12')"": 28, ""(1434.6, '2023-01')"": 32, ""(3890.0, '2024-09')"": 1}"
RAJESHEXPO,"{""(780.5, '2020-02')"": 4, ""(537.0, '2020-09')"": 12, ""(994.7, '2022-01')"": 1, ""(518.5, '2022-06')"": 23, ""(548.3, '2022-09')"": 17, ""(1029.7, '2023-02')"": 1, ""(669.3, '2023-06')"": 28, ""(334.05, '2023-11')"": 4, ""(261.0, '2024-03')"": 2, ""(262.4, '2024-06')"": 4, ""(332.5, '2024-07')"": 4}"
HUDCO,"{""(18.0, '2020-03')"": 1, ""(39.55, '2020-08')"": 25, ""(29.85, '2020-09')"": 1, ""(54.9, '2021-03')"": 7, ""(39.5, '2021-04')"": 15, ""(58.25, '2021-06')"": 6, ""(39.4, '2021-08')"": 6, ""(30.6, '2022-02')"": 3, ""(30.6, '2022-05')"": 3, ""(34.35, '2022-09')"": 27, ""(58.85, '2022-12')"": 7, ""(40.4, '2023-03')"": 25, ""(353.7, '2024-07')"": 1, ""(192.11, '2024-10')"": 4}"
TATAELXSI,"{""(1098.4, '2020-02')"": 3, ""(499.95, '2020-03')"": 1, ""(9420.0, '2022-03')"": 2, ""(10760.0, '2022-08')"": 1, ""(5709.05, '2022-12')"": 5, ""(5882.55, '2023-03')"": 14, ""(7947.0, '2023-06')"": 20, ""(6992.05, '2023-08')"": 32, ""(9200.0, '2023-12')"": 2, ""(8195.0, '2024-04')"": 15, ""(6411.2, '2024-06')"": 14, ""(9080.0, '2024-08')"": 7}"
PTCIL,"{""(6342.35, '2023-08')"": 1, ""(4469.35, '2023-11')"": 1, ""(9540.0, '2024-02')"": 1, ""(15702.1, '2024-07')"": 2}"
