stocks,levels
DLF,"{""266.55"": 2, ""114.55"": 1, ""181.85"": 10, ""332.7"": 12, ""231.85"": 6, ""449.7"": 1, ""294.7"": 11, ""413.85"": 16, ""418.5"": 13, ""336.5"": 16, ""463.05"": 1, ""967.6"": 1, ""687.05"": 1, ""929.0"": 7}"
TARMAT,"{""36.8"": 8, ""18.55"": 1, ""47.5"": 9, ""34.15"": 7, ""62.25"": 16, ""42.15"": 4, ""98.2"": 3, ""53.3"": 13, ""81.7"": 16, ""47.15"": 11, ""41.15"": 3, ""46.05"": 12, ""93.5"": 8, ""57.35"": 10, ""100.95"": 7, ""153.9"": 1, ""75.0"": 33, ""70.75"": 9, ""104.5"": 2, ""92.59"": 8}"
OMAXE,"{""144.0"": 1, ""184.25"": 7, ""222.1"": 1, ""59.5"": 4, ""90.75"": 13, ""60.0"": 4, ""98.6"": 17, ""65.25"": 7, ""113.7"": 6, ""77.35"": 27, ""114.75"": 12, ""45.2"": 3, ""42.05"": 1, ""94.9"": 19, ""122.45"": 4, ""81.95"": 32, ""162.45"": 2}"
PURVA,"{""71.4"": 1, ""28.75"": 1, ""55.3"": 4, ""96.0"": 14, ""63.8"": 2, ""166.5"": 1, ""99.6"": 10, ""78.05"": 15, ""116.4"": 2, ""85.55"": 16, ""113.5"": 12, ""58.2"": 11, ""268.95"": 1, ""175.4"": 1, ""569.6"": 1, ""463.7"": 9}"
KOLTEPATIL,"{""202.05"": 2, ""278.1"": 21, ""103.0"": 2, ""132.7"": 1, ""194.8"": 1, ""285.6"": 13, ""206.2"": 4, ""360.0"": 16, ""358.0"": 11, ""246.2"": 28, ""214.5"": 9, ""383.9"": 10, ""247.45"": 29, ""231.0"": 17, ""419.75"": 13, ""585.0"": 1, ""410.25"": 9, ""574.0"": 3, ""345.0"": 8}"
BRIGADE,"{""254.9"": 7, ""90.5"": 1, ""303.3"": 3, ""233.05"": 11, ""554.7"": 5, ""376.15"": 1, ""585.0"": 18, ""430.7"": 4, ""509.6"": 12, ""1108.0"": 4, ""827.0"": 2, ""1453.1"": 2, ""1089.8"": 2, ""1448.7"": 1}"
JKIL,"{""65.05"": 1, ""124.9"": 5, ""215.95"": 6, ""232.0"": 5, ""148.9"": 6, ""152.05"": 10, ""351.9"": 3, ""216.5"": 6, ""298.3"": 9, ""227.8"": 7, ""715.0"": 6, ""936.8"": 1, ""671.25"": 6, ""819.0"": 5}"
KNRCON,"{""155.9"": 3, ""85.5"": 1, ""140.3"": 7, ""242.0"": 40, ""343.9"": 16, ""242.35"": 41, ""329.85"": 12, ""207.5"": 6, ""269.4"": 34, ""202.7"": 7, ""278.55"": 28, ""280.8"": 23, ""226.3"": 14, ""305.5"": 11, ""236.75"": 22, ""415.4"": 1, ""274.3"": 30, ""358.85"": 3}"
SEPC,"{""1.88"": 1, ""5.98"": 6, ""5.59"": 4, ""3.62"": 28, ""6.65"": 12, ""4.05"": 24, ""11.86"": 2, ""9.74"": 10, ""6.46"": 13, ""9.45"": 7, ""7.09"": 10, ""15.14"": 3, ""7.18"": 13, ""26.71"": 6, ""14.94"": 2, ""15.43"": 2, ""33.45"": 2}"
IRB,"{""12.0"": 21, ""4.55"": 1, ""13.9"": 1, ""9.75"": 2, ""13.2"": 3, ""10.05"": 9, ""34.6"": 5, ""19.8"": 4, ""30.3"": 9, ""17.9"": 5, ""27.0"": 8, ""34.9"": 5, ""22.5"": 11, ""24.95"": 9, ""78.15"": 1, ""58.25"": 7, ""45.06"": 2, ""61.99"": 11}"
ISGEC,"{""878.35"": 8, ""503.0"": 12, ""425.0"": 1, ""568.0"": 15, ""539.9"": 14, ""417.85"": 1, ""656.0"": 8, ""1178.25"": 4, ""810.0"": 7, ""1591.25"": 3, ""1216.95"": 5, ""1675.55"": 1}"
GODREJPROP,"{""1189.25"": 13, ""505.0"": 1, ""819.75"": 3, ""1572.25"": 24, ""1200.0"": 11, ""2598.0"": 3, ""1129.55"": 10, ""1529.95"": 16, ""1131.0"": 8, ""1362.3"": 22, ""1005.0"": 7, ""1769.0"": 3, ""3402.7"": 2}"
MBLINFRA,"{""5.25"": 14, ""2.4"": 1, ""10.4"": 1, ""25.5"": 3, ""15.55"": 1, ""29.85"": 3, ""16.3"": 3, ""43.85"": 5, ""15.1"": 1, ""26.7"": 4, ""14.35"": 1, ""26.2"": 5, ""39.2"": 4, ""36.15"": 5, ""85.09"": 1, ""51.0"": 7, ""69.98"": 3}"
